row ID,row m/z,row retention time,blank.mzXML Peak area,33.mzXML Peak area,17.mzXML Peak area,31.mzXML Peak area,28.mzXML Peak area,08.mzXML Peak area,26.mzXML Peak area,32.mzXML Peak area,12.mzXML Peak area,15.mzXML Peak area,25.mzXML Peak area,11.mzXML Peak area,24.mzXML Peak area,20.mzXML Peak area,21.mzXML Peak area,19.mzXML Peak area,27.mzXML Peak area,16.mzXML Peak area,13.mzXML Peak area,30.mzXML Peak area,23.mzXML Peak area,01.mzXML Peak area,10.mzXML Peak area,35.mzXML Peak area,18.mzXML Peak area,14.mzXML Peak area,22.mzXML Peak area,36.mzXML Peak area,02.mzXML Peak area,07.mzXML Peak area,09.mzXML Peak area,03.mzXML Peak area,34.mzXML Peak area,29.mzXML Peak area,04.mzXML Peak area,05.mzXML Peak area,06.mzXML Peak area,
34,432.2510542772604,13.277350900900903,3.130075009646388E7,3.1457906452906337E7,3.2496275208447415E7,3.1470267271881647E7,3.1503850666240245E7,3.107803031633798E7,3.268569954347272E7,2.9888964752234098E7,2.850339126709492E7,3.1673165953847628E7,3.0472295321515754E7,3.3914286559988156E7,3.1229338424457837E7,3.1083968694137763E7,2.9362671474494155E7,3.4499071595552556E7,3.009768368284554E7,2.756133247443264E7,3.214159451137891E7,3.1993173551369265E7,2.9834133371240083E7,3.034967410317693E7,3.390603041601669E7,3.0633816168770544E7,3.0938078692058384E7,3.119168964692475E7,3.2402503752681643E7,2.9523976265781343E7,3.370685117263266E7,3.147660946753613E7,2.886728768696847E7,3.056563376665532E7,2.979444368565131E7,2.988209541772354E7,2.8523759045488294E7,2.5630314559320487E7,2.686347440165444E7,
35,340.35733275748345,17.592171171171174,2.9322934529629037E7,2.2568890331249796E7,2.8767281626054566E7,3.4413757653086156E7,3.68433813483797E7,2.5603092890507713E7,3.5319505070078485E7,2.326288341468833E7,3.4362065608515956E7,3.2914263029258132E7,3.473828688386723E7,3.2974912224141102E7,3.156892373423877E7,2.7664653242226224E7,2.997860524025331E7,3.576516143632829E7,2.9746704651093706E7,2.5443707921151824E7,2.9501958757695477E7,3.39770028207026E7,3.1631890014609493E7,2.2755324917890374E7,2.902988477414059E7,3.897543842757736E7,2.838680990585958E7,2.6698604686152373E7,3.6646992643496215E7,3.182223560957136E7,2.4882908489062328E7,3.4919630563477196E7,2.2870730612304416E7,2.1225425577344373E7,3.0387488636211548E7,3.1389392324686937E7,2.4460917998866886E7,2.5731406303242743E7,3.087433049851586E7,
36,582.5933024823785,18.655004504504507,3.257090199843815E7,3.419185319976605E7,2.6735331561367597E7,3.442939460164013E7,3.0055197720781498E7,2.8934982148867406E7,3.023292393148467E7,3.398364293808527E7,3.520923187439428E7,3.315649963148464E7,3.2565974601249438E7,2.8473050052714992E7,3.0436522782383017E7,3.1495325406513568E7,3.269550255607486E7,2.9280614942266017E7,3.2089976850019112E7,3.071239288398471E7,2.9337295759726338E7,2.8785681363672055E7,3.381559127345639E7,3.1046623558905736E7,3.363440333769571E7,3.0328811538554385E7,3.0574244878964983E7,3.123410460304665E7,3.3240878524922043E7,3.25119276116312E7,2.807124106601534E7,3.1304167774453E7,2.9393923611249607E7,2.7757110438651875E7,3.1766092172617104E7,2.9743458729374617E7,2.6808687357812457E7,2.834997419429707E7,3.356951665148465E7,
37,663.4535810321325,18.17931081081081,2.7189520793056224E7,2.430193710503888E7,2.5839680669530828E7,2.2475633242539108E7,2.346287064550773E7,2.5904113498828087E7,2.49512381429687E7,2.418679646734329E7,2.6940254984901812E7,2.5562368376054913E7,2.3974445595741656E7,2.6313840951796845E7,2.7403948704199336E7,2.5951528843359273E7,2.4786962380625628E7,2.5247769387753505E7,2.3315360017968714E7,2.423813196093729E7,2.457432570691434E7,2.4906748519257877E7,2.3969487934374582E7,2.6737879866132326E7,2.6020543309296474E7,2.5258248323789507E7,2.557687811367196E7,2.301981392484402E7,2.6399468256269142E7,2.6488856845077958E7,2.1316229778281383E7,2.774123717394518E7,2.5282216948359326E7,2.3620437001327474E7,2.52454447294136E7,2.603064409132867E7,2.068948939093722E7,2.4240303426405784E7,2.5060463737851184E7,
38,332.2923575521181,16.74832882882883,2.450539290019613E7,4.878016575499161E7,4.668640265355381E7,5.161611107976626E7,4.979983861491347E7,4.123381534538933E7,4.8553669816131525E7,4.788655045990745E7,4.722403712733036E7,5.879881757734477E7,4.23880286024479E7,4.83504644450778E7,4.4207535065484785E7,4.736809379421907E7,4.722445894984595E7,5.009197688781222E7,4.207197566586545E7,4.090341901719735E7,5.671242303226704E7,4.156287120623429E7,3.9431382079941444E7,4.06582099296049E7,4.884776016264676E7,4.1935205676095225E7,3.767532625598796E7,4.5746729130469404E7,4.415653849691438E7,3.8248396333702475E7,4.494729071171872E7,3.734744829752948E7,2.971943860298525E7,4.436954434378228E7,3.8936169784923226E7,3.939003065143037E7,3.1802193994197316E7,3.3360469627276745E7,2.214399687161351E7,
39,684.4550944133695,17.70976126126126,2.1305497599667836E7,2.1392064088905837E7,2.3221693000156168E7,2.5431531811016172E7,2.272504408878935E7,2.210007909781196E7,2.345556015499957E7,2.2184077468983967E7,1.977481796812456E7,2.0471241959374886E7,2.1321630813672297E7,1.9092090012187578E7,2.0332468337499715E7,2.2042030741171543E7,2.1115970741249822E7,2.3943008374766108E7,2.2312157318515472E7,2.0438025368047427E7,1.9212254233906668E7,2.2771915487187166E7,2.244135851773473E7,2.20438178143751E7,1.9500880630625423E7,1.9441849154570464E7,1.995136581296914E7,2.241903013187542E7,2.406806430117239E7,2.1794799761562783E7,2.1790559440156728E7,1.941340567773409E7,2.0156836197813068E7,1.8595906230311982E7,2.1405039509765245E7,2.2504148535625048E7,1.9203780632500164E7,1.9826607377030723E7,1.9517237554062884E7,
40,409.1750679568714,13.275377477477479,2.159995901275294E7,2.206733297638775E7,2.316298582348156E7,2.3343296709533073E7,2.2729217921406258E7,2.2737076522120193E7,2.3810627438056678E7,2.260940125042363E7,2.2019180766842924E7,2.3031169855554674E7,2.183696362008113E7,2.4254206377537023E7,2.3031077942315307E7,2.204690380403618E7,2.116245658507323E7,2.4998520852089696E7,2.202291271249499E7,2.0415182017604537E7,2.3187825268736314E7,2.327976711891609E7,2.2628504902684424E7,2.3110273378730588E7,2.462906330342486E7,2.216382798754005E7,2.26535995958114E7,2.2757659363929644E7,2.3660765835635748E7,2.155184208678132E7,2.3832297877219614E7,2.3068558985133827E7,2.1260335686809365E7,2.1868798346840836E7,2.2076703489080988E7,2.2299951293771412E7,2.107306996325098E7,2.0039671770759907E7,2.347633018409487E7,
41,290.26913328599943,12.286400450450452,2.6995975615796812E7,2.662816827188293E7,2.595686247742967E7,2.5950117837199297E7,2.6379502324304726E7,2.5520245164656248E7,2.5233136878457017E7,2.3338834353253927E7,2.2391336505609415E7,2.546178395323819E7,2.3029878454199154E7,2.5408938876980506E7,2.4373676475195304E7,2.3291002334132545E7,2.5215612107953236E7,2.6517317225879E7,2.5369218063457046E7,2.256898595039453E7,2.4180079422703106E7,2.6692563972941384E7,2.6323390588421777E7,2.3023350680527214E7,2.4429984126843806E7,2.6008778058710933E7,2.529830783653515E7,2.2580837144855373E7,2.6105385322273355E7,2.553648756722259E7,2.4564237069749933E7,2.2586711997640815E7,2.4002115639503855E7,2.1797789328808572E7,2.2377779555671956E7,2.231856760688279E7,2.0167254438394528E7,2.2665452179871086E7,2.5262727780359406E7,
42,522.3505466628258,17.167887387387385,1.685958865769533E7,8234577.665156119,1.573302940429672E7,1.744102085327141E7,1.525541890605475E7,1.4985139475000042E7,1.6182333093105512E7,1.5487848098066434E7,1.6457260817187674E7,1.5904693226757636E7,1.6515832310810346E7,1.5227486162421692E7,1.601063513290999E7,1.5172665339648273E7,1.4845186404062197E7,1.582585990929721E7,1.5240233020732213E7,1.543549696441472E7,1.449356550408185E7,1.5762110620195126E7,1.549112042699222E7,1.4521740752538865E7,1.6452861145546697E7,1.6413339876192018E7,1.3909675210956903E7,1.6247702548946023E7,1.3546780446601287E7,1.6339793667900734E7,1.455411005167954E7,1.4568094474433903E7,1.5113785696171606E7,1.5320104192793349E7,1.6061241435898444E7,1.2367776011386981E7,1.4546754840488212E7,1.4150512680302778E7,1.320632121992179E7,
43,409.1621720215164,11.944987387387386,1.945301471931145E7,1.0706951496258189E8,1.4866387416996622E8,1.826582156612837E8,7.506926593666801E7,7.899134746110271E7,9.669489587571792E7,1.7766211031392857E8,4.9273770536212854E7,9.369463124045879E7,2.6729030477218855E7,1.2012628916596341E8,5.256959277889962E7,1.608816764736224E8,9.768081041763805E7,2.73794822899668E8,8.044740515775627E7,6.514137324153458E7,5.752545247982242E7,1.550467170281526E8,1.4586956005107376E8,3.577597280257049E7,1.3946745212918738E8,6.653925290102561E7,2.6159539515472052E8,1.468080956433671E8,1.4031388505662853E8,3.511510835151871E7,1.1383704061845508E8,2.098971832540011E8,6.041337958788381E7,7.26174254642031E7,6.6590147059241995E7,1.929638840480706E8,6.391030410005846E7,4.9353013751301385E7,1.9657952089901206E8,
44,282.20416448735745,11.675166666666666,2.579601082568938E7,2.5314045574320324E7,2.3689569667146415E7,2.5356715013516653E7,2.4470309953006834E7,2.4414056088952255E7,2.3558446829619214E7,2.4049888412154235E7,2.157202890386125E7,2.3946594285763763E7,2.2762079233628932E7,2.224795885567574E7,2.2989610901305623E7,2.2747589606099725E7,2.282839758140428E7,2.407988443668262E7,2.211561830077833E7,2.1874789501883805E7,2.3972196544099562E7,2.458047378335143E7,2.3071502976729482E7,2.202903930034775E7,2.148170319014935E7,2.438195906225388E7,2.3396767425350577E7,2.1944117897317354E7,2.3222310605234377E7,2.269645368102241E7,2.1768204794863302E7,2.340622644569047E7,2.2155595334890574E7,2.1092637933977537E7,2.2477644514960904E7,2.2551890546592798E7,2.4525911060441397E7,2.42578131519257E7,2.738169899948349E7,
45,222.11251196087815,0.6620639639639639,1.5873861838375982E7,1.1882047900546873E7,1.6331782083023442E7,1.2195875014617192E7,1.8586804986406244E7,1.495375806371094E7,1.2620218901968753E7,7714156.384726565,2.510905762303126E7,1.693297652092187E7,9742644.191249993,3.0256008201515622E7,2.8369610217492197E7,8472140.399671871,6696251.884671877,1.146897468621094E7,1.3860989866281249E7,9327697.079250002,1.40162760111875E7,2.3247457632984385E7,3.704057694392969E7,9434018.253093751,2.8173595841531254E7,3.634582599329295E7,9451323.729703132,1.0855022943999995E7,3.072398872887499E7,2.6060982987968743E7,7461195.30190625,6481675.080296872,7008740.53164063,5764858.015398438,3.571314803305468E7,2.0779960096468754E7,1.1709737210812505E7,1.5893042369296892E7,1.1188675193218749E7,
46,336.32607348804356,16.86906756756757,2.1597623941746216E7,4.3965158516754135E7,4.195913981824904E7,3.711771245906245E7,4.6295029558147795E7,4.044110054019465E7,4.487560229949257E7,3.666383160870985E7,3.826325937312535E7,4.5910362186327234E7,3.6395066008008026E7,3.985654424757815E7,4.155351031661764E7,3.637021819964868E7,3.612901170601575E7,4.262731491906252E7,3.370641773757938E7,3.597152217343811E7,3.763276197507788E7,4.169101815269146E7,3.7093278756164685E7,3.605676360273329E7,4.152694095746085E7,4.198664050623797E7,4.116186809027347E7,4.190795232164489E7,4.21632016578483E7,3.354089962312476E7,3.912917224437457E7,4.014211077860187E7,3.802778162875078E7,3.936818835597662E7,3.676676277078028E7,3.472512220273443E7,4.066483100614799E7,3.462741402071864E7,3.606531204445296E7,
47,736.5426351919155,18.178265765765765,1.9041413352821946E7,1.828212883093728E7,2.2745499041718412E7,2.222603608578126E7,1.8851350250038996E7,2.0632294800683495E7,1.97311360641405E7,2.2132870012421515E7,2.1966049031015117E7,1.886004075250028E7,2.247508195183551E7,1.9620799035000015E7,2.1619721665234495E7,2.1940445437382743E7,2.3099846485430207E7,1.9912082442460544E7,2.1261209580292907E7,2.1744237014921725E7,2.201819576562526E7,2.0013529289707072E7,2.109189869382774E7,2.21302465648432E7,2.206617608453096E7,2.3208590124746397E7,2.22087758209375E7,2.061127225523457E7,2.2679728091796543E7,2.1358720141367078E7,2.1754349604414176E7,2.1815251158671804E7,2.1093842174921814E7,2.1090428549413636E7,2.0798299001874633E7,2.32739660172271E7,1.7737631428124715E7,2.0973606187890258E7,1.8708672518749714E7,
48,352.3210203235102,15.677244144144142,3.316995663521867E7,4.786194356178899E7,4.84413921176212E7,4.226209433601566E7,4.683793606845731E7,5.074217818016012E7,5.2151391291640766E7,4.8947300957913876E7,3.927657273372663E7,6.3809385777589895E7,4.185599181068757E7,4.817948443836729E7,4.088341299141803E7,5.056292776012483E7,4.876502137418735E7,5.132407475112093E7,3.918692378775781E7,3.726092274853888E7,5.526424603093769E7,3.529705317423046E7,3.299085749527747E7,4.065735045779672E7,4.83990732234805E7,3.636997862828126E7,4.771525853908176E7,4.126109122686702E7,3.736777904257409E7,3.9804779019316405E7,4.157609357794544E7,4.038675304438673E7,4.129752340956451E7,4.171947924496111E7,3.518938693363674E7,3.723168790168944E7,2.5400562727898486E7,2.9025039939156435E7,4.180852406094531E7,
49,303.30460366430134,17.174783783783788,1.847283960336903E7,1.8823027243242588E7,2.2312104405488074E7,2.0925593671328146E7,1.3141020781298704E7,2.1257594201699406E7,2.1487297474755697E7,1.929687028863306E7,2.0987331307539232E7,2.230620976316385E7,2.1224052790488053E7,1.7382682286562372E7,2.1331119640937295E7,1.853429690314435E7,2.035784007066373E7,2.1421987794824682E7,1.970335334523414E7,1.914195869285212E7,2.019285604609356E7,2.327537627568357E7,1.937998884861335E7,2.0205688001044657E7,2.060899324822259E7,2.1009430918476988E7,1.770382043497075E7,1.9817914857432358E7,2.23005855349022E7,2.059423110492215E7,2.1916426440585967E7,2.154481958814485E7,1.9348182546611007E7,1.9270470378935985E7,1.906492392311519E7,2.1604779344990723E7,1.8192962684218965E7,1.985394934583986E7,1.7047874359179657E7,
50,610.6245355243609,19.333211711711716,2.481516700503887E7,2.4256228478612985E7,2.3242072343320083E7,2.437695973062493E7,2.312888630753913E7,2.2711915111738466E7,2.307733202287086E7,2.4828333782109026E7,2.3984496597461123E7,2.2558846547226466E7,2.306948194730487E7,2.4807736780556425E7,2.501500641347644E7,2.4238372096328393E7,2.243771024585923E7,2.3903762951445445E7,2.4024890511894204E7,2.3596358969687484E7,2.3402134312422015E7,2.417842112517593E7,2.6882472243241884E7,2.4351679211914096E7,2.4913552719199296E7,2.219670438322287E7,2.296794893476587E7,2.3009731043535102E7,2.3249832321640838E7,2.3326920385507926E7,2.288136002859366E7,2.356896694515626E7,2.3759042002343744E7,2.307311331726564E7,2.3015556105000265E7,2.3863621291171804E7,2.2378412557656337E7,2.2180567167109102E7,2.1640028075879104E7,
51,445.4000962349354,16.477669819819816,1.3673781284484414E7,1.482626347259093E7,1.5414049947914066E7,1.5086606205970993E7,1.4574781445570078E7,2.0809922008890677E7,1.6355163477007821E7,1.433043176256261E7,1.7321753194027398E7,1.5246740701077979E7,1.6575026727593264E7,1.5990828769540982E7,1.5588719414732398E7,1.5558758754388522E7,1.4289287192765443E7,1.6761695478785302E7,1.5268286314505974E7,1.5040435405038802E7,1.5081678514771039E7,1.6127889793500893E7,1.531558949743758E7,1.8553894611982718E7,1.7837508103337575E7,1.6776846567875076E7,1.7518061701642398E7,1.5621400417492483E7,1.5666792707964784E7,1.583658471595908E7,1.7346774633273438E7,3.7926647297568806E7,1.6765469605199428E7,1.832721737950363E7,1.477302509471664E7,1.6068053266534865E7,1.846172131704859E7,2.166361650063262E7,2.8545679063709084E7,
52,445.39990304741906,16.610873873873878,1.8565014178125173E7,2.0471892048093718E7,2.2822696736781627E7,2.340490943721912E7,2.202758932193728E7,2.845188184621876E7,2.0241343694906488E7,1.9506676352343865E7,2.2112701188844036E7,1.9404376310874987E7,1.947829154037552E7,2.3548754680500075E7,2.105754312834395E7,1.5751234962406343E7,1.5393929867250219E7,1.9923888981687747E7,1.879910056075017E7,1.9587389535718717E7,1.9198451449437402E7,2.221693917528132E7,1.8044607459375046E7,2.0346790214187402E7,2.3559942385000035E7,2.150520102881255E7,2.0691809970281675E7,1.9491016193937525E7,2.250663885134374E7,1.7189796053250343E7,1.924125658709364E7,4.098732813999948E7,1.923795439593741E7,1.9379224810250133E7,1.7879942915781282E7,1.842083223690595E7,2.0707090961719073E7,2.272812029568777E7,2.958061584756262E7,
53,875.7101465982622,20.007020833333335,6.999895030851553E7,9422435.262734354,1.0155247584609374E7,0,0,0,1.6685633124179639E7,0,0,0,0,0,0,0,0,3810247.744882809,0,0,0,0,0,0,0,1.1696464820859378E7,0,0,1.3021347143671907E7,872590.055078098,0,0,0,0,0,0,0,0,0,
54,282.27917405688333,18.65322072072073,1.879810610691447E7,1.7434624944609627E7,1.4467726822617423E7,1.7216007325917695E7,1.4897803095947437E7,1.5745935803769663E7,1.4893316807226775E7,1.7883985632538747E7,1.861081594105458E7,1.5511639550156359E7,1.6531876054970374E7,1.8380153892871134E7,1.6671931085625058E7,1.7719411198535074E7,1.5818302271445617E7,1.576892516820332E7,1.8471236993320104E7,1.4832284317226766E7,1.5576757294648306E7,1.5506980547050934E7,1.7052057169843413E7,1.718651002181614E7,1.649583447251973E7,1.6013706879179526E7,1.5793687483593848E7,1.5565115707578044E7,1.5598762577714926E7,1.712529927822279E7,1.5593600993046697E7,1.4497289691328092E7,1.606867510966775E7,1.5081519673652092E7,1.6783198133007832E7,1.5486781873515394E7,1.371417494816407E7,1.627275651071295E7,1.7854249959629092E7,
55,422.2939764694352,17.17239189189189,1.431875714113269E7,1.8194353289150685E7,2.079180385007796E7,2.0152010570175726E7,2.1989883508642837E7,2.2421787680156533E7,1.7499830888857335E7,1.6944587521230735E7,2.04068458807619E7,2.144265997908182E7,2.0791457918222416E7,1.925585292350581E7,1.4857276313769238E7,1.789847138451155E7,1.962424790423798E7,2.1263145329062853E7,1.5539454090507679E7,1.724065872781294E7,2.0985566608925633E7,1.260594161277315E7,1.9084974010605548E7,2.141977737986301E7,2.297988270322259E7,1.9940775560469083E7,2.006755910240244E7,1.8364864838008277E7,2.1182111807402257E7,1.5589082462177977E7,2.2017277086152356E7,1.932671074394557E7,1.898899977236297E7,1.961816506402382E7,1.799995799787111E7,1.6336822042344118E7,2.0593333301914256E7,1.9254323471699327E7,1.0961433463124827E7,
56,411.39448989141476,15.678288288288286,2.789291033554292E7,4.5173317056824155E7,4.1030971109824315E7,3.607729728871489E7,4.126107926654715E7,4.429310806786516E7,4.3446877320814595E7,4.203297125456237E7,3.604581310358605E7,5.7874131342992246E7,3.4917620370308705E7,4.1522916778492294E7,3.3408901653152414E7,4.338053905834754E7,4.054236723187098E7,5.194773232493351E7,3.0963076854039043E7,3.351625171045689E7,4.352671496562909E7,2.063004538685731E7,2.1212545607894663E7,3.456829801078501E7,4.34498506690371E7,2.9742039804613322E7,4.072422533683768E7,3.513265828068149E7,2.605817609233968E7,2.7732955011939455E7,4.4746907716726586E7,3.458282787122457E7,3.400916235287696E7,3.4449404504468925E7,2.816858356838279E7,3.1514761134466823E7,2.6609866553009927E7,2.0602156189078283E7,2.880885494922658E7,
57,687.6049513111211,19.73925,6.2789739428086035E7,9230111.169062523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,385.30947613968317,15.1391054054054,1.7796479681786086E7,2.4021524989984278E7,2.3656460235091876E7,2.333898239801563E7,2.236666917789843E7,2.1518201250668943E7,2.348084466411909E7,2.3510671405326143E7,3.2725409441351645E7,2.829471079478612E7,2.3003431468692366E7,3.940077324181548E7,2.7406413896405216E7,2.4258341857170906E7,2.856826613554784E7,2.875158799449225E7,2.251696725414262E7,2.319766026445806E7,3.0626112140172843E7,2.4984968578734417E7,2.4094948968786035E7,2.4165429748144545E7,3.3452917362516705E7,3.642828247463179E7,2.7422496285775293E7,2.692499716426169E7,2.4245476531185597E7,2.194248573450399E7,2.397332497267166E7,2.2006843156900343E7,2.336206017926371E7,2.2338603466060646E7,2.161632504246487E7,2.487302228665813E7,2.527802691147275E7,2.0639728577980462E7,2.3467359428542905E7,
59,387.18020656925364,11.944346846846846,1.1677402292817336E7,6.064940685861035E7,8.49343999283795E7,1.0343389259185383E8,4.309404363686912E7,4.547571065729504E7,5.466347900652058E7,1.0263994069685091E8,2.8116594759266566E7,5.2863746773435466E7,1.5435514317820359E7,7.019642633229032E7,2.8246238693364404E7,9.092118503755291E7,5.527230863917546E7,1.529379176384619E8,4.601504141117312E7,3.70020442515383E7,3.240146413304893E7,8.874011486024426E7,8.089810644755827E7,2.0659009433629002E7,8.159561704871674E7,3.860576976346298E7,1.458922209315233E8,8.34361377450038E7,7.995024258429466E7,2.0717089934138764E7,6.435773255977153E7,1.1885229884294982E8,3.545795484601761E7,4.277576347486228E7,3.8143392811636634E7,1.0985613502141206E8,3.654387260089055E7,2.8663095658957377E7,1.1017241972421506E8,
